tweet_text,prediction
Star Wars spin-off movies to be put ‘on hold’ after Solo flop https://t.co/nQLQKuxvKz https://t.co/gGC04Q852K,2.0
RT @WarpsiwaJAV: SNIS-623 RION 🔞 #วาร์ปสิวะ #JAV 🎬 Full Movie https://t.co/QOx8UwtBjX https://t.co/UXCplPrdvj,2.0
"RT @ItsTheRealBizZ: If He pay RENT, you paying utilities If He wash dishes, you cooking If He pay for movies, you buying snacks If He give…",4.0
RT @aaangelyap: how many bets he wasn't supposed to share that info https://t.co/YTnRu8iEUX,0.0
RT @TheFBVine: One of the greatest movies https://t.co/1QBMFHGFDP,2.0
New Russian WAR Movies 2018 With English Subtitles   Hollywood Best Action Movies 2018 - https://t.co/MsOkSrPYzD,4.0
Puberty hits him like a truck! https://t.co/6ztMJ1VkIU,0.0
It's such a good feeling to know you're alive bc you can kick the sickies off their health insurance https://t.co/gY4rRlXz4P,0.0
RT @softsilences: ((more cause i feel like i'm rocking the sleepy college student from an indie movie with this hair)) https://t.co/74pnope…,2.0
RT @Antxny876: Black panther ? https://t.co/TjfYuHfaVo,2.0
"RT @NewTSage: Any cartoon or movie we grew up watching \"underrated\" on here https://t.co/w69gou4RM7",2.0
"@FreethoughtDad @aravosis No. They need to be NASTIER. I suggest everyone on the left watch The Chicago Way clip from The Untouchables movie, commit to memory and then put it into practice. If the right complains(and they WILL), then go to \"ramming speed\" and do it again.",0.0
Joanna Angel and partner enjoying orgy  https://t.co/lwcPkcVBp4   www 3gp lesbian movies com helen duval outdoor dp creampie petite pornstar unwanted Bollywood giving blowjobs cuban woman with flag tattoo having sex xxx loli group colocando um pi,2.0
"RT @Discoveringme40: Vile actor @iamfonda still has a Twitter account.   @jack @twitter supports free speech when it involves child rape, b…",0.0
"\"acu tersilap amik movie ke apa?\" everyone's thoughts 😂 https://t.co/dhk58fQsM8",2.0
No. 20 Wizard Clip . . . . #screencraft #film #screenwriting @storytelling #indie  #moviemaking #filmmaking #film #movie #directing #producing  #writing #wizard clip #haunted #house https://t.co/vvQYk8bg1y https://t.co/WNTECidDkP,2.0
RT @DearAuntCrabby: THIS is GREAT! @PamBondi is Trump's Florida Chick. She is up to her eyeballs in Florida dark money and corruption. She…,0.0
@Chocolate_Cory @bslayer241 @cameronmonaghan @TeenChoiceFOX It is under choice TV villain not choice movie villain,0.0
RT @blunetic: One of the greatest movies that I’ve ever seen hands down fight me https://t.co/nqVLPAxCiC,0.0
RT @jav_clip: Asian Softcore Sex Scene  Watch Full Movies ==&gt; https://t.co/XFk2VRi4gl https://t.co/QG2HLDfUKh,2.0
girls sex movies xxxbunker black pussies squirting porno extrait clips girl hymen abstract nude paintings  https://t.co/0T3VD4RhnE,2.0
Double Bathroom Cocks For Amateur Brunette  https://t.co/KDKeq3FQDi   ala nylons hardcore farrah interracial awesome underwear brunette monster chok porn asphyxia fetish videos sandy fantasy sex with guy homemade teen interacial hamster movies,4.0
Movie suggestions?????,2.0
RT @KTVTAMIL: Don't miss the super hit movie #KandukondainKandukondain starring #Mammootty #AjithKumar #Abbas #Tabu #AishwaryaRai tonight a…,2.0
RT @theoldgreywolf: I think this is about gonna do it for dinosaur movies with me,0.0
"@luminaire23 Absolutely! And to be fair, going to a movie who’s target audience is kids is very different. I really don’t want to sound like an old grump or something.",0.0
"RT @WhyLarryIsReal: Louis: *loud sigh*  Harry: Babe, what’s wrong?  Louis: You haven’t looked at me for 10 minutes.  Harry: We’re watching…",0.0
Haven’t laughed so hard and I waited so long😂❤️ https://t.co/KYrPnPcAEJ,0.0
RT @unnuviews: Fastest ever 25 Million views for a Hindi dubbed Movie from Tamil  1. Vivegam (158 hours) - Thala😎  2. Theri (1004 hours/42d…,2.0
RT @VP_Movies: Easily a top 10 funniest moment in a movie. #DjangoUnchained https://t.co/wmbXj32XCr,2.0
"RT @DJMazaLink: Let The 3rd Week Of July Begin ,, There Will Be Raining Of @itsaadee's Songs. https://t.co/cBz1chkZzJ",2.0
"@mrsfunnybones Very true, i am learning these kind of stuff from my 5 yr old as well.  BTW congratulations on #47YearsOfAndaz which released on 25th June 71. Hard to believe that a cameo can be more porwerful than the whole movie https://t.co/XRrg7uI3oX",0.0
RT @CAPTAlNERD: Tell me again how can you not be excited for this movie!!!! https://t.co/DNGlvopS9y,0.0
Watched this gem 2 nights ago again after a long ol time and damn was it as brutal as ever while sweet at the same time #shogunassassin #film #japan #dubbed #movie @VeroTrueSocial https://t.co/91oVZ1i5tq,0.0
RT @aracely812: You a lame if you never watched this movie growing up https://t.co/DZULP85vnO,0.0
"I would take @_kparr8 to the movies, but they don’t let snacks inside..",0.0
RT @mikedebonis: And you may find yourself -- in the House of Representatives! And you may find yourself -- in an endless debate! And you m…,2.0
"I often don't watch the movies featured on #FriendlyFire but I still listen every week because listening to @BenjaminAhr, @CutForTime, and @johnroderick discuss subjects they are passionate about, history and film-making, is entertaining.  I learn a lot!",0.0
"@DisneyPixar listen, I’ve got an idea worth listening to. You made us wait 14 years for #Incredibles2, so I have a proposition. Make a THIRD movie, but 14 years in the future, where Jack Jack is now in High School, and his powers are at his peak. He should have an inner battle",4.0
@auntiesiannan It’s like a horror movie 💀,0.0
Bubble-assed legal age teenager on ramrod  https://t.co/w2PGgJeEsK   illegal 15 year old teen porn video online bengali hardcore lesbian movies lovely amateurs amature dog vs young wife accidental public cumshot www hardsexotub schooly cocksucker,2.0
"@retrogaminggeek @grhmthmsn Post-86 toys had many moments of fun character design and gimmicks but I always preferred the more detailed robots and realistic vehicle forms, which is one reason I mostly buy the movie toys since many are even officially licensed vehicles too.",0.0
RT @WarpsiwaJAV: SNIS-405 Tia 🔞 #วาร์ปสิวะ #JAV 🎬 Full Movie https://t.co/KgoYKN91Es https://t.co/WmnP2qv3Dy,2.0
#Mahanati #KeerthySuresh has put so much hardwork for the role that while watching it you forget it's keerthy as character but get to see savithri mam.. so far it's her career best..a must watch movie for the performance.. Loved the movie ❤️@MahanatiTheFilm  @KeerthyOfficial https://t.co/XGPCJbYA4k,4.0
christmas movies 2017 tyler perry: https://t.co/c3hWs02A5C,2.0
RT @aikonzert: Thank you SM Dasma and Ayala Malls Solenad!  🤘 #WalwalMovie last movie tour done 😥 https://t.co/xhbr6AKzUN,2.0
"With whether he wants to use his powers for good or for evil. Maybe not that exact storyline, but please give us a movie about Jack Jack as a teen/young adult.",4.0
RT @ManobalaV: Your fav Tamil movie in the 1st half of 2018?  Reply if it is not in #Poll.  #Suriya #ThaanaaSerndhaKootam #TSK #Superstar #…,0.0
"Oh, and Michael Giacchino needs to write the score for the third Incredibles movie.",2.0
RT @DCFUniverse: I'm still waiting for this movie #ReleaseTheSynderCut https://t.co/ApRXd417cd,2.0
@faith_schaffer Is Babadook considered a monster movie?,2.0
RT @CMP_4U: Please follow the very beautiful ⭐️@poopea_pons⭐️  Watch the full movie here https://t.co/ealEms1QAu  https://t.co/ZZASSAeRyn,2.0
If I like the movie I'ma watch it We can fuck after its over tho https://t.co/dDzS4wImoC,4.0
RT @Swamp_Voice: I guess AG Bondi won’t be their neighbor   Florida attorney general confronted at Mr. Rogers movie https://t.co/nRtk4LZT0a,2.0
RT @RegalFilms: Thank you Ayala Malls Solenad and for all the ones who supported our Walwal Movie Tour!  #WalWal3DaysToGo https://t.co/pLcX…,2.0
RT @sakurabooty: JDNDKSK HELP HE LOOKS SO DIFFERENT BETWEEN THE TWO MOVIES https://t.co/ggmAZv2gcc,0.0
RT @TheEmbalmer13: Tonight’s movie :) #horror https://t.co/8IFlAmgBzB,2.0
"RT @ala_papigod: Love, Simon The Kissing Booth Midnight Sun A Walk to Remember The Fault in our Stars Sword Art Online  Movies and Anime Se…",4.0
Looking forward to this film https://t.co/ld2TsXnF3h,2.0
Male anal creamy movie gay Angel Blade and Kyrtis Maxwell are liking  https://t.co/g2Bf2HgIVx   dads vs twinks movies boygaysextube gay anal eel insertion gay-toys Mobile 9 3gp gay kissing videos gay deepthroat gay-brownhair,2.0
"RT @ChiggityChives: The Devil works hard, but Tom Holland works harder. https://t.co/otv594l9bT",4.0
RT @CAPTAlNERD: Tell me again how can you not be excited for this movie!!!! https://t.co/DNGlvopS9y,0.0
"RT @ChiggityChives: The Devil works hard, but Tom Holland works harder. https://t.co/otv594l9bT",4.0
"RT @bhak_sala: Before the Punjab election, Bollywood, media, activists and social media was actively talking about drug menace in Punjab. @…",2.0
"RT @RoosterTeeth: If @RyanTheTwit, @AH_Michael, and @GeoffLRamsey weren't all watching a movie together, where would they be? 🤔 https://t.c…",2.0
RT @sakurabooty: JDNDKSK HELP HE LOOKS SO DIFFERENT BETWEEN THE TWO MOVIES https://t.co/ggmAZv2gcc,0.0
life's a bitch but mine's a movie,0.0
I'd really like to know what jongin's favorite movies are I feel like he'd recommend some really good ones,4.0
Music Video June 29th Can Somebody Say MOVIE TIME 🍿🎥,2.0
"the entire movie could just be that scene and i'd be happy, i won't lie. it looked like so much fun!",4.0
And you call Kerala a progressive state? All malayalees with a conscience should boycott the movies of all these stars. Horrible. Shameful. Angry and agitated to hear this. Shame on you @Mohanlal ! What a sham. https://t.co/bezV6Htgty,0.0
RT @Joy105com: MAJOR News!!! 💎💎It will be one of the hottest🔥 venues in Philly!!! It will house all types of events from 🎟LIVE Nation conce…,4.0
RT @MorganJerkins: KEEP IT UP! https://t.co/2vmLawOwSE,2.0
RT @11Poisonivy11: This is just sooo cute! Can't wait for d next LizQuen movie.. Sana mala Sid and Aya ang vibe ng story telling! ❤  ©Posh…,4.0
fuck tube porn free videos big sexy women movies tan girls getting butt fucked nude ass spanking luke  https://t.co/qHqM56jmpc,4.0
RT @McoolFionn: Prediction - this shit will end with someone being badly hurt or killed - and it’s likely to be the agitator not the politi…,0.0
"\"Video: Left-Wing Activists Harass Florida AG Pam Bondi at Movie Theater\"  https://t.co/sSjQiTNgAQ #TCOT #MAGA #RedNationRising",2.0
RT @VijayFansTrends: Top 2 Viewed Tamil Movie Video Songs!   1) #DonuDonu - 56.4M 2) #AalaporaanThamizhan - 55M   #AalaporaanThamizhan55MVi…,2.0
RT @Arwinder267: #SanjuAdvanceBookingOpen @RKsPiyali this movie is full #BIOPIC of #SanjayDutt so we shud nt forget him also ...#sanju,2.0
RT @AimanPsikologis: They should put a warning in the beginning of the movie. Or in the poster or at the payment counter.  Epilepsy is not…,0.0
Movie date w/ him cancelled 😭,2.0
Gay porn fuck feet boy teen But we get more in this movie as he kicks  https://t.co/2gJ49IUVkn   penari gaysex gay sex tyler torro gay uncut free vidoes porn www gay porn korea com gay-trimmed gay solo porn dancing gay-brownhair,0.0
"@goodoldcatchy I'm American. I convey the Order Of Jesusland upon you. Please watch two Disney movies, drink a watery beer and eat a corn dog to seal the award. Carry on.",2.0
"RT @ramprasad_c: \"Seethatho adantha veasy kaadu\"  from movie Shri Kanakamalaxmi Recording Dance Troupe is such a classic dialogue. Director…",4.0
RT @RegalFilms: Thank you Ayala Malls Solenad and for all the ones who supported our Walwal Movie Tour!  #WalWal3DaysToGo https://t.co/pLcX…,2.0
RT @mehdi_nisar1: Aamir to Salman every time Bhai's movies fail to beat his All Time Grossers 😂😜 https://t.co/pmZuF2I3XL,0.0
"RT @ItsTheRealBizZ: If He pay RENT, you paying utilities If He wash dishes, you cooking If He pay for movies, you buying snacks If He give…",4.0
Just an FYI that Cartoon Network has a bunch of Scooby Doo animated movies on their OnDemands,0.0
❄ Mina likes the movie (series) Harry Potter. She likes Hermione.,2.0
@maga_peach Let’s see the Hollywood elites for what they are and STOP supporting them by going to the present movies. There are plenty of older movies that follow guidelines closer to mainstream America available.,0.0
"Most weekends I’m so lame 😒 straight chill lol movie nights, grub sessions, hella rest &amp; laziness, but I always cook on sundays 👵🏼 🥘❤️",4.0
"RT @craftedstruggle: Activists confront Florida attorney general at Mr. Rogers movie, ask what he’d think of her values https://t.co/231BK5…",2.0
nct as movies/dramas:,4.0
This good as lift time movie I’m watching,2.0
wtf ok Truth or Dare is actually a good movie..the damn plot twist sis...,4.0
"RT @livekindlyco: An #animalrights message is hidden within plain sight of the upcoming summer blockbuster sci-fi film, #JurassicWorldFalle…",0.0
"RT @arizonablueme: in case your parents didn’t teach you or you never got made fun of for it:  if you chew with your mouth open, everyone i…",0.0
Thunderstruck TRAILER (2012) Kevin Durant Basketball Movie HD Subscribe to TRAILERS: https://t.co/aJZLr4P20I Subscribe to COMING SOON: https://t.co/frLVby0MUF Like us on FACEBOOK:... https://t.co/U9Gsx1MgKw https://t.co/n44SQeN15N,2.0
"RT @BradleyjKornish: finally watching \"Daisies\" front to back.  What a great looking movie.   \"Daisies\", 1966, written and directed by Věra…",4.0
RT @woIvern: “i haven’t seen the falcon movie ... oh wait there isn’t one” THE DEVIL WORKS HARD BUT TOM HOLLAND WORKS HARDER https://t.co/k…,2.0
RT @zachbraff: A teenager asked me for some good movies a teenager should see. Here’s my list: https://t.co/ZChYLkhTYJ,0.0
@Nick_Selby1 @BLcharlton Probably crap movies like Transformers lol,4.0
RT @MsAmberPRiley: Why didn’t anyone warn me about that movie Coco 😩 I am embarrassed at how hard I cried watching a cartoon. 1) Mexican cu…,0.0
RT @kburton_25: They make the best scary movies hands down. I’m turning it up! https://t.co/XcrF7Q5JiI,0.0
"RT @m_isschief: Can you do something for me, please? RT, comment, or quote this with your favorite Loki moment or line from any Marvel movi…",2.0
Those eyes 😍 https://t.co/hvC0LMP7k1,2.0
"The Usual Suspects  Crime, Drama, Thriller  the secons time you'll watch this movie will change your whole perspective, this one is a classic and will remain as being one of the greatest \"who-done-it\"s ever https://t.co/IAFWFVb4pS",4.0
RT @RegalFilms: Walwal Boys at the last Walwal Movie Tour at Ayala Malls Solenad! #WalWal3DaysToGo https://t.co/itwdF1457x,2.0
"RT @nsfwtendencies: Cockwarming is such a good concept. Like yes, let me sit on your dick as we play video games or watch a movie. Let me t…",4.0
RT @Man_isssh: Watching dubbed movies be like https://t.co/4pvnL7mlUU,4.0
RT @sakurabooty: JDNDKSK HELP HE LOOKS SO DIFFERENT BETWEEN THE TWO MOVIES https://t.co/ggmAZv2gcc,0.0
"are you only talking about the books when you say LOTR is overrated?  i watched the movies for the first time like last year an... — I was referring to the books, but truthfully the movies don't do a whole lot for me either. I thi... https://t.co/r8Lq9qr3S9",0.0
"Faith-Based Movie: \"Flywheel\" at 2:30pm in the Auditorium https://t.co/xQlLnnM02J #RetirementLiving #Seniors #Toronto #SeniorLiving https://t.co/etlyLWmiQf",2.0
