tweet_text,prediction
"RT @existentialcoms: The real sign of a shit movie is when you walk out of the theatre and are like \"that was good\", but then three hours l…",0.0
@Shen_the_Bird Despicable Me 3 is the worst movie of all time which simultaneously makes it the best movie of all time.,0.0
"Hey @Jade_Hoye , I know you got some new kid and everything but Are we getting a Star Wars SOLO review from @DarthAmin @PabloTorre and @RealFPJr ? Its the only reason I've watched and caught up on these movies.",4.0
@Zuper_Zrxixi I didn't even really like the movies,0.0
RT @daymjinaa: I’ve read some dumb shit on here but THIS by far is the dumbest lmfaooooooooooo https://t.co/jXS9DZOdRb,0.0
"RT @MskSharukh: From Nothing to Everything , Inspiration for millions of people's  #26GoldenYearsOfKingKhan  https://t.co/b1vxkGCKtV",0.0
RT @LegitAlex77: My favorite character in the Cooper Gang movie. https://t.co/1aP70eEJ66,2.0
"From the self-anointed champions of tolerance and diversity. Not to mention \"empowering women.\" #moderndemocrats https://t.co/CURjpta2V8",0.0
"RT @Misty4SRK: #26GoldenYearsOfSRK @iamsrk hailed as the Greatest Superstar in the World, the Baadshah of Bollywood, King Khan! Here is my…",0.0
"RT @MbaliMkh_: As my man you should know I enjoy kissing so much. Baby kisses, slow kissing, passionate kissing, kiss me when you stand up…",0.0
"RT @RealSaavedra: Left-Wing Activists Harass Florida AG Pam Bondi At Movie Theater, Spit On Her https://t.co/2rpR6DLHds",2.0
"RT @RealSaavedra: Left-Wing Activists Harass Florida AG Pam Bondi At Movie Theater, Spit On Her https://t.co/2rpR6DLHds",2.0
What is the last movie that you watched? — The Muppets: most wanted https://t.co/lKF7hyzzGS,4.0
"RT @TollyFilm: @TheDeverakonda Next Strong Line Up With Big Production Houses And Crazy Directors. #Taxiwala - UV Creations, GA2 Pictures #…",2.0
RT @shckldg: Scarlet Johansson can't wait to audition. https://t.co/DOqPwuO07S,0.0
"@De_JaY Have fun, was a good movie",4.0
RT @_mynameiskaran_: #26GoldenYearsOfKingKhan From a simple lover to an obsessive one From an army man to a Don  From a college student to…,4.0
RT @ibeingdevil__: #Race3 Crossed  - JHMS &amp; Dear Zindagi in 2 days - Fan &amp; JTHJ in 3 days - Don2 &amp; Raone in 4 days - Raees in 6 days - Dilw…,2.0
RT @newtsbitch: mare runner characters ranked:   20-It’s Hard 19-To Rank 18-Characters 17-Spanning 16-Different Writers 15-And 14-Different…,0.0
"RT @MbaliMkh_: As my man you should know I enjoy kissing so much. Baby kisses, slow kissing, passionate kissing, kiss me when you stand up…",0.0
the biggest mood is sunwoo acting out a scene from a movie he’s never watched,0.0
RT @Vegesnow: Dragon Ball Super - Movie character design https://t.co/ctD6piW3uU,2.0
"\"If you ear mushrooms and watch the Talking Heads movie while cooking flank, you're gonna have a bad time.\"",2.0
@SlimjimDee yelled thur the entire movie!,2.0
RT @AmericanIndian8: Wind River Full Movie https://t.co/IyiFIitnL7  #MMNAWG #MMIW #MMIWG  #INDIGENOUS #TAIRP https://t.co/4KtYICjjb5,2.0
"RT @PopCrave: .@SelenaGomez and @AndySamberg set to appear on “Good Morning America” Friday, June 29th, to promote their movie #HotelTransy…",2.0
RT @HannahBrooks25: Cracking result for @England today 😃 Celebrate by signing up to my XXX rated onlyfans account here ➡️ https://t.co/s7Sj…,0.0
https://t.co/HjbFAK8oUX Sex Hardcore Danish Porn XXX MILF XXX Movies Suomi Porno XXX free xxx anal porno izle video XXX sunny leone videos Xnxx com izle sex XXX fucking sex XXX fucking sex ures XXX Nacked Teens,2.0
#TikTikTik a movie for the next generation.  slowly becoming a @actor_jayamravi fan https://t.co/Tf6vpBC6G0,2.0
@tdau1997 @NotKennyRogers Dane you quoted the first 15 minutes of the movie...while we watched it..,2.0
RT @iamsrk_brk: 26 Years of World's Biggest Movie Star. 26 Years of World's Richest Actor. 26 Years of World's Greatest Actor. 26 Years of…,4.0
RT @ANCALERTS: Movie review: 'Hotel Artemis' tries to be Tarantino https://t.co/jS6KsoO5e2,2.0
RT @librarycongress: As we count down to the opening of our #BaseballAmericana exhibit we're asking fans a question each week.   ⚾️TODAY'S…,0.0
the new spiderman movie is 2019 im not gonna cry,2.0
"RT @Variety: Spider-Man's #Silk, a Korean-American superhero, is getting her own movie https://t.co/6PI5YZZb6r https://t.co/36rIYRJ6FY",2.0
Shopping and a movie with my guys!  Day made!🤩 https://t.co/CCdx7FTEld,2.0
RT @ogunbaseridwan: @ItsHimOla Watching movies,4.0
RT @thisisinsider: This is how creepy crawlers are trained to star in TV shows and movies 🎬 https://t.co/fXuoApv5Iy,4.0
RT @colintrevorrow: Thank you to audiences around the world for going to the movies this weekend. We hope you had a blast. @FilmBayona @Bra…,4.0
"RT @fyfmendes: I love the Jurassic park and world movies so much, i just watched the new one in the theatre and i LOVE THEM ALL",4.0
RT @Joy105com: MAJOR News!!! 💎💎It will be one of the hottest🔥 venues in Philly!!! It will house all types of events from 🎟LIVE Nation conce…,4.0
"RT @LaliGanguli: ICELAND wth slightly over 300,000 peeps forced a draw agnst Arg*tina, which included  a penalty  FACT-5 players are doctor…",4.0
"RT @meghantonjes: ALSO it’s “cool” to hate security. But, it’s 2018. People are killed at movie theaters, schools, walking down the street…",0.0
RT @UdehMadu: I created a video that put together scenes from 80+ black movies from the 70's to now into one story. I hope to one day work…,4.0
RT @yngmojo: Because we not on no rape shit girls gotta make da first move 🤷🏾‍♂️ https://t.co/6cR2Pj4asv,0.0
Super Mama With StepDaughter Sucking Teen Boy  https://t.co/0Eq3Js3sof   rachel steele 3some porn movies xxx teen3ways com ean cody threeway free video xxx incest taboo porn movies japan pronpros mamand son hit com video xnxx tags step daughter g,2.0
"RT @GCC_UCF: 🎶\"Pass me not, O gentle Savior; hear my humble cry. While on others Thou art calling, do not pass me by\" Happy Sunday, everyon…",0.0
3am still awake eating chicken watching movie 😒,2.0
RT @Co_Mill: What if it was a normal thing in movies for the romantic kiss at the end to be like 20 minutes long and like the audiences in…,0.0
RT @empyreall: yall only nasty on twitter. half of you niggas will sit through a subpar netflix movie for damn near two hours just cuddling…,2.0
RT @dracomallfoys: white dad in a horror movie: i need to buy a gift for my daughter before we move into our new house that i got at an ins…,4.0
"RT @WalkingFannibal: Marvel is so intelligent like using Tom Holland as the permanent \"spoiler-boy\" with him \"leaking\" posters and titles t…",0.0
RT @SRKfangirlxx: chak de India will always be the most iconic sports/patriotic movie! it even evokes emotions in non-indians. Kabir Khan i…,0.0
RT @Pornhub: Pornhub: Where every movie has a happy ending,4.0
"RT @MikeAdamOnAir: .@CheatCodesMusic explains #OnlyYou with @LittleMix: \"We wanted to tell a story that a lot of people are familiar with..…",0.0
what movie should I watch today ?,2.0
"RT @Visu_social: Not only WE DONT WANT DABANGG3 rather all movies is like that, we dont want, because due to movie's, obscenity is spreadin…",0.0
RT @Ra_Bies: Karan Johar: Hero ko Rolls Royce do Director: Sir movie me hero gareeb hai KJo: BC gareeb. Theek hai usse Mercedes S Class de…,4.0
RT @madblackthot: King of leaking things! https://t.co/jQtJErzFm8,2.0
#Splatoon2 #NintendoSwitch lets go team dc (almost as bad as dc's movies) https://t.co/jvy6gvE6sC,0.0
"RT @hickorymtnman: YOU DECIDE WHAT BEAUTY IS  Just be whatever God made you. Get comfortable with it and be the best, happiest person you c…",4.0
RT @redsteeze: Oh weird and not a single protest found it's way to his front lawn and he wasn't chased out of a single restaurant or movie…,0.0
@TheEmekaDiala I released a pretty good movie this year 😳😚☺🤤😩😱🔥💯,4.0
"RT @ChiggityChives: The Devil works hard, but Tom Holland works harder. https://t.co/otv594l9bT",4.0
RT @GenerationIron: #1 Documentary &amp; #1 Sports Film in America 🙏 #AnotherOne Watch Now 👉 https://t.co/wFQbb9OORk https://t.co/5rCmn21eUG,2.0
RT @dracomallfoys: white dad in a horror movie: i need to buy a gift for my daughter before we move into our new house that i got at an ins…,4.0
It’s storming all day!!😍😍😍 Which means 100% movie night. What’s some good movies?,2.0
RT @ckingery17: Gon head then! https://t.co/ezpBwbqy6t,2.0
RT @trillynilly: im such a movie geek like i love going to the movies/watching movies so much.,4.0
"RT @MJMcKean: I'm not exactly fashion forward. Can anyone tell me where Melania's jacket would have been appropriate, other than on an extr…",0.0
"Best and Worst #Jurassic Park movies. Best: Jurassic Park Worst: The Lost World, Jurassic Park 3, Jurassic World, Jurassic World: Fallen Kingdom",4.0
I can't wait for all the new hallmark christmas movies.,4.0
sex story index japanese av porn icarly shaved nude teen sexy women booty shorts porn gyno porn movie best  https://t.co/URWeG6bjxX,4.0
RT @hemsolo: sebastian stan right now has a contract to film nine marvel movies. he has 5 more after infinity war. he’s going to finish out…,0.0
"RT @ChiggityChives: The Devil works hard, but Tom Holland works harder. https://t.co/otv594l9bT",4.0
"RT @SizzlerKistler: About to show my parents THE IRON GIANT. In related news, I may seem to be crying in roughly an hour. And by \"may seem\"…",2.0
@Baseonstatistic @BeautyMazibukoM is this a movie,2.0
"RT @LaudusHimself: Only been single a week and the sexual imagery is already back. Here, with added smut, is the Bedsit Cinema review of Th…",0.0
RT @PatriotGeorgia: Trump-Friendly Florida AG Pam Bondi Driven Out Of Movie Theater: ‘Shame On You’ https://t.co/OwoDLKo9ep via @dailycaller,2.0
RT @AmericanLaoch: Those who’re regretful delete. I’ve a feeling @iamfonda is regretting his movie will bomb. As a human being I find this…,4.0
it’s been 7 years since the last harry potter movie and i still ship drarry,0.0
"@LluisAbadias I can imagine how horrifying that must be! Makes me think of a series of creatures that are \"infected\"(a la the movie 'Splinter') parts of previous large monsters becoming their own unique enemy and hacking off bits just creates new monsters to fight with their own challenges.",0.0
