tweet_text,prediction
Amateur lesbian sweeties get their juicy honey pots licked and pounded  https://t.co/KbLhFDkCja   hardcore sex ranchi foot fetish movies tu be free video of men performing cunnilingus on asian women real teen sisters kissing pressing boobs forcef,2.0
RT @IRONLOKl: 10 - we  9 - all 8 - have 7 - our 6 - own 5 - opinions 4 - on  3 - this 2 - tho 1 - Thor: Ragnarok (2017) https://t.co/SBwSqW…,2.0
@ValhallaX27 @frank_bowjango I never said once the game or movies had any relation to each other,2.0
RT @1991JIG: this video has a more diverse cast than any movie or tv show ever omg https://t.co/sBUJoI3BO1,4.0
@Ridd1e @DisneyPixar @TheIncredibles I will be always in debt with Pixar for creating the best movie of all times - Wall - E. Nough said.,4.0
This was such a good movie! https://t.co/NAfEwLqTOc,2.0
"If U don’t go C a big, cheezy, summer blockbuster movie then it’s not really summer",0.0
You are amazing! https://t.co/4IxSp6wfsI,0.0
Dreamgirls was actually a really good movie and I am someone who hates musicals,4.0
RT @thyxvoid: best mcu films ranked   15. it's hard 14. to rank 13. movies from 12. the same franchise  11. from best to 10. worst as 9. ea…,4.0
RT @JADAAMlRA: the only good thing to come out of the twilight movies is the song ‘decode’ by paramore,0.0
RT @matigary: Whoever arranged in-flight WiFi at 34000 feet in the sky is a genius. Very good connection and lots of data especially if you…,4.0
"@JLo I \"used\" to like you.  STAY OUT OF POLITICS YOU PATHETIC SO CALLED MOVIE STARS.",0.0
"I don’t like movies with cut scenes, show it the way it was intended",0.0
"I SAW THR LAST AVENGERS ( THE SECOND ONE)ROUND THREE LAST NIGHT. AND WOW,, RIGHT UP THERE WITH THE FIRST AND THIRD ONES. ALMOST WISH I COULD GIVE IT 3 THUMBS, I GIVE IT 6TOTAL (2 IN THRICE INSTANCES). I THINK TOTAL COUNTS TOO BUT I AM CRITIC, MAYBE GEtting TO INTELLECTUAL #MOVIES https://t.co/DDCROwztRr",4.0
RT @UnknownKongYT: i just remembered this chinese bootleg dvd of the simpsons movie with the greatest dvd menu of all time and i can't stop…,2.0
@jWreck10 Tis is true. I love movies😎,4.0
RT @PopCrave: What’s @Netflix’s best original movie? https://t.co/akcgsWT40L,4.0
"RT @eroticsens: DANDY-554 Jin Yuki, Mishima Natsuko, Konoka Yura For Watch Full Movie #JAV #brazzers #bangbros #asian Visit  Link 1:  https…",2.0
"RT @ShoyebK26396681: #26GoldenYearsOfKingKhan Happiness Is Being Crazy FOR Each And Every Look,Movie, Endorsement,Speech,Song OF SRK ♥️😍",2.0
"RT @MbaliMkh_: As my man you should know I enjoy kissing so much. Baby kisses, slow kissing, passionate kissing, kiss me when you stand up…",0.0
"RT @JamesGunn: Stick to desperately wanting someone, anyone, to love you, but no one will, so you create a “troll account” to get negative…",4.0
RT @CurrenSy_Spitta: This Uber driver is clearly auditioning for the new “transporter” movie.... fuck man... I wanna say slow down but it’s…,0.0
RT @dracomallfoys: white dad in a horror movie: i need to buy a gift for my daughter before we move into our new house that i got at an ins…,4.0
"RT @GregBaldwinIroh: I don't always plug movies I stream but when I do I plug \"The Death Of Stalin.\"  A SERIOUSLY dark comedy, comrades.",4.0
RT @hemsolo: sebastian stan right now has a contract to film nine marvel movies. he has 5 more after infinity war. he’s going to finish out…,0.0
RT @Pornhub: Pornhub: Where every movie has a happy ending,4.0
I liked a @YouTube video https://t.co/TOhmDXgSvJ New York Movies and Outing |Graduation 🎓 Weekend 2018,4.0
RT @HannahBrooks25: Cracking result for @England today 😃 Celebrate by signing up to my XXX rated onlyfans account here ➡️ https://t.co/s7Sj…,0.0
On her* @Twitter can you allow us to edit tweets please!? https://t.co/GysvEV7fFJ,0.0
Does ikuta toma even have a nice movie or drama other than hanakimi and my teacher ?,0.0
fucking girl milf sex movies strip nake girl westling teen lesbian makeout useless sex facts free pics of  https://t.co/zV7rTsIZBs,2.0
RT @mehdi_nisar1: Aamir to Salman every time Bhai's movies fail to beat his All Time Grossers 😂😜 https://t.co/pmZuF2I3XL,0.0
Horror thriller movie idea waking up and going to a party with all your friends being slighty off. Everyone recommending Jordan Peterson videos. Big reveal is you go home and look at how many people you know actually follow him on twitter and the amount will actually make you sad,2.0
RT @J_sutherland23: IF YALL WANNA WATCH SOME SCARY MOVIES ON NETFLIX HERE YOU GO!!!!!!!!,2.0
RT @Real_IkennaObi: Heavyweight boxer #anthonyjoshua aka #ajbxng showing his #nigerian roots 4 #supereagles team #monologue #acting #actor…,4.0
RT @RXMANSPHOENIX: asian female lead. female director. a movie adaptation of a YA book that actually looks like it’s gonna be good?! I’m he…,4.0
"RT @villarich1982: Just signed up to Dark Matter TV... try it, it’s soooo easy https://t.co/P3YzB6bDh0",0.0
RT @redsteeze: Oh weird and not a single protest found it's way to his front lawn and he wasn't chased out of a single restaurant or movie…,0.0
RT @rameshlaus: #Sarkar wins by a huge margin as the #MostExpectedDiwali2018 Movie.. https://t.co/HlNjZcbHe2,2.0
RT @greatandhranews: First Look of Lovable Jodi Geetha Govindam https://t.co/D3wiUVmV7t  @TheDeverakonda @iamRashmika #GeethaGovindam @urva…,2.0
RT @ScottVol3: James Cameron makes hella good movies 😩❤️🙏 https://t.co/YPvXtpk3ja,4.0
"RT @ItsTheRealBizZ: If He pay RENT, you paying utilities If He wash dishes, you cooking If He pay for movies, you buying snacks If He give…",4.0
RT @Lexiwise05: I wanna go to a Drive-In movie so baddd 😩,4.0
RT @alanaevansxxx: Hey everyone! Check out this trailer for a fun mainstream movie I’m in called #HornDogsBeachParty directed by Dustin Fer…,2.0
"RT @DineshDSouza: I can promise you the same with the new movie “Death of a Nation,” out in 1,000 theaters nationwide on August 3 https://t…",2.0
Urban Sniper 2 Black Game https://t.co/tme1RBqflE #magiclantern #movie #shortfilm #hollywood #sound #soundrecording #vfx #filmmaking https://t.co/YgvkduqWSt,2.0
you said you wanted to see a movie together it's sad that i don't want to it would only make me think of you,0.0
RT @sakurabooty: JDNDKSK HELP HE LOOKS SO DIFFERENT BETWEEN THE TWO MOVIES https://t.co/ggmAZv2gcc,0.0
"RT @RealSaavedra: Left-Wing Activists Harass Florida AG Pam Bondi At Movie Theater, Spit On Her https://t.co/2rpR6DLHds",2.0
@GTelefilms when mersal movie will be released .,2.0
RT @danielmarven: The 90 day rule only works in movies.,0.0
RT @Pornhub: Pornhub: Where every movie has a happy ending,4.0
RT @barbaracrampton: Thanks Ron! I hope you liked it as much as I enjoyed fighting killer puppets! https://t.co/D2zyykm3I0,4.0
