tweet_text,prediction
RT @henrydevin99: My Phone made a movie of most of my selfies in my camera role.  And it made me feel like I died. https://t.co/6VW9p4s3t8,0.0
RT @PoliticalShort: ICYMI: Protesters harass Florida Attorney General Pam Bondi at movie screening https://t.co/3YChQSAQuG,2.0
"@Cyclone9650 Do you feel it helps your cause to call people who liked the movie “stupid”? I submit that focusing on trying to affect the change you want is the best course of action, while staying away from arguments with other fans.",4.0
RT @PoliticusSarah: Looks like America has enough of Republican lies. https://t.co/NRyrIymUrP,0.0
@taniaswift94 @Joshua_Sung @MikeJ0nesssssss @Maclifeofficial @WWE WWE has Ronda Rousey now and yeah UFC has more stars because it an actual sport like football etc etc WWE is a movie,0.0
"RT @ItsTheRealBizZ: If He pay RENT, you paying utilities If He wash dishes, you cooking If He pay for movies, you buying snacks If He give…",4.0
RT @SRKSalmanFan9: @boobs_crew @abosamah54 @AssStar_0_ @CapriCavanni @iAnaya__ @sheoncam @BAES_forDAYS @SX6YY @YoungNerdStar @BestPornPicss…,2.0
Lessons from horror movies: If you're ever in an apocalyptic situation find the devout believer and cast them out of your group.,4.0
"RT @RealSaavedra: Left-Wing Activists Harass Florida AG Pam Bondi At Movie Theater, Spit On Her https://t.co/2rpR6DLHds",2.0
RT @TheSopranoQuote: Ralph- “I have come...to reclaim Rome...for my people.”  Georgie- “Hows it goin?”  Ralph- “I HAVE COME...TO RECLAIM RO…,4.0
Ebony babe drops her round and brown booty on some cock 03  https://t.co/LoqzxGnC2h   black angelika interracial movies free hardcore brazzer videos big ass xxx negligee tube very small girls butterflies porn videos hot ebony girls on ipod fuckin,4.0
Nobody lost more than Thor out of all these movies. I would say Rocket lost everything too but... Thor definitely went through more. https://t.co/k2ibmOAJro,0.0
Should I start some kind of a classic movie/film history blog or would I just be the millionth fella to do so? #opinion #poll #writing #blog #film #history #classicmovies,2.0
RT @redsteeze: Oh weird and not a single protest found it's way to his front lawn and he wasn't chased out of a single restaurant or movie…,0.0
@Callm3_P I wrote on your story on Facebook u were off and I wasn’t can we please catch a movie Tuesday!,0.0
@grahamcrackerz4 @docsane @Joecooley101 @kpaff3587 @MoviePass Yeah I think the people who complain about not being able to see a movie multiple times or they change the price has a lot more time than most to watch movies. For someone who sees a movie a week or so like me it’s perfect.,0.0
RT @softemiIia: can they please be in a movie together like where they fall for the same girl and have been besties for life or something h…,0.0
RT @emmaloggins: Guess what I’m seeing today! It’s opening weekend for #JurassicWorld #FallenKingdom! And your #geekgirl is headed to #AMCT…,4.0
"RT @JustTomHolland: if you think i'm gonna re-watch percy jackson movies just because of alexandra daddario and logan lerman, then you are…",4.0
@DisneyChannel This movie is going to be freaky awesome #DisneyFreakyFriday,4.0
"RT @ChiggityChives: The Devil works hard, but Tom Holland works harder. https://t.co/otv594l9bT",4.0
RT @WWEOLDSCHOOL: One of the greatest @AdamSandler movies of all time!! #Fact #Thelongestyard with many pro wrestlers in it including these…,2.0
"RT @FeministaJones: Anyone wanna tell him about the people shooting up schools, malls, churches, temples, movie theaters, and who the bigge…",2.0
RT @woIvern: “i haven’t seen the falcon movie ... oh wait there isn’t one” THE DEVIL WORKS HARD BUT TOM HOLLAND WORKS HARDER https://t.co/k…,2.0
@JurassicWorld I loved this movie I saw it when it came out June 22 it was really good and cool,0.0
What’s Going on with the ‘Star Wars’ Spin-Off Movies? New Development Details Emerge https://t.co/u2hXXo7ub7,2.0
@HamillHimself so i must see all movies this way again,0.0
"RT @NewTSage: Any cartoon or movie we grew up watching \"underrated\" on here https://t.co/w69gou4RM7",2.0
RT @ManobalaV: Your fav Tamil movie in the 1st half of 2018?  Reply if it is not in #Poll.  #Suriya #ThaanaaSerndhaKootam #TSK #Superstar #…,0.0
RT @freedarko: I think about this @theshrillest piece a lot. Trump is a creature of 80s New York and that's exactly why he thinks there's m…,0.0
"RT @MbaliMkh_: As my man you should know I enjoy kissing so much. Baby kisses, slow kissing, passionate kissing, kiss me when you stand up…",0.0
RT @UnknownKongYT: i just remembered this chinese bootleg dvd of the simpsons movie with the greatest dvd menu of all time and i can't stop…,2.0
RT @HickeyDevon: I'd love to see what a 3-hour original cut of #JusticeLeague would have looked like. #ReleaseTheSnyderCut https://t.co/kUB…,4.0
RT @Joy105com: MAJOR News!!! 💎💎It will be one of the hottest🔥 venues in Philly!!! It will house all types of events from 🎟LIVE Nation conce…,4.0
@DineshDSouza He is a filthy disgusting POS convicted criminal belong in jail not making movies or documentary,0.0
RT @HannsOsegueda: @GenerationIron  Almost there Can't wait to start watching the movie of  THE KING @BigRonColeman  #YeahBuddy https://t.c…,2.0
RT @larbingzendaya: Mackie: I haven't see Spider-Man Homecoming Holland: Well I haven't see Falcon movie oh wait there isn't one  DAYUM htt…,2.0
RT @gothsloki: fuck my ratio i want new mutuals gain tweet! so rt if you stan  - the whole mcu - tom hiddleston - loki - tom oohwooh hiddle…,4.0
Tag yourself: I'm DCEU movies coming and going cause they lack impact and interest,0.0
RT @ambstz: Overheard a kid asking his mom why they were watching Incredibles 2 when he hasn’t even seen the first movie yet and she really…,4.0
RT @HarperDaphneZ: Take out the samsung logo sa director's cut version parang movie teaser #dafBAMA2018Nadine,2.0
"Just love their \"peace and tolerance\". They're nothing but hypocrites. @MaxineWaters supports this lunacy but I'm not surprised https://t.co/hVwDr3Xid5",0.0
"RT @RealCandaceO: If you were outraged over Roseanne tweeting that Valerie Jarrett looks like a monkey, but are okay with the fact that @So…",0.0
"RT @MbaliMkh_: As my man you should know I enjoy kissing so much. Baby kisses, slow kissing, passionate kissing, kiss me when you stand up…",0.0
This #HeartsBeatLoud was great movie! This is the best this year! https://t.co/s8jORkeV7q,4.0
Seeing a movie with your preschool-aged nephew is whole ‘nother OTHER level of joy you never knew could exist. #jurrassicpark #SOHAPPY,0.0
"I've always said. One day, the poor will have nothing to eat but the rich #NTVPanorama https://t.co/uh7khENRqm",4.0
RT @UnknownKongYT: i just remembered this chinese bootleg dvd of the simpsons movie with the greatest dvd menu of all time and i can't stop…,2.0
RT @redsteeze: Oh weird and not a single protest found it's way to his front lawn and he wasn't chased out of a single restaurant or movie…,0.0
RT @DreamsDarkly: CLASSIC title. CLASSIC movie. Told my wife I want a shirt of this flick. https://t.co/3QnKfsZJNv,4.0
"@Thomas1774Paine If this keeps up, I’ll never be able to watch another movie. Ever. Or tv show. I can only boycott so much, can’t i?",0.0
@B_Real Just laying here watching a movie,2.0
My guy. I’m exactly the same.. i’ve had to reheat my food plenty of times becasue its got cold whilst trying to find a show / film https://t.co/TzGDYnyAa5,4.0
"@MiraSorvino @MSNBC No wonder no one wants you in movies. Your ideology is not only wrong, but purely stupid!",0.0
#Movieset of LONE STAR DECEPTION (Political crime drama) #onset #movie #actress #actor #actorslife #redlips #reddress characters Lolita &amp; Jimmy #LA #Hollywood #indiewire #directors #oscars #EricRoberts #AnthonyRayParker #lonestardeception https://t.co/MNMiQnFQ35,2.0
RT @AnibAbbas: @SabinaLamba @BeingSalmanKhan @atulreellife @khanarpita @arbaazSkhan ALL OF THEM! Bhai tou te he nhe movie me. So less scree…,2.0
RT @sakurabooty: JDNDKSK HELP HE LOOKS SO DIFFERENT BETWEEN THE TWO MOVIES https://t.co/ggmAZv2gcc,0.0
RT @_jellymelody: Melon chart as at 2am kst  Only One For Me - #2 (-) The Feeling - #28 (⬆️1) Missing You - #31 (-) Blue Moon - #35 (⬆️3) C…,2.0
RT @celestialtabris: sometimes i think about the time my mom tried to insist to me i was straight the conversation was so funny it was like…,0.0
the critiques get worse i just saw someone say no one had any chemistry with anyone else in the movie as if lou and debbie aren't always like a second away from jumping each others bones,4.0
RT @Pornhub: Pornhub: Where every movie has a happy ending,4.0
RT @woIvern: “i haven’t seen the falcon movie ... oh wait there isn’t one” THE DEVIL WORKS HARD BUT TOM HOLLAND WORKS HARDER https://t.co/k…,2.0
"RT @MbaliMkh_: As my man you should know I enjoy kissing so much. Baby kisses, slow kissing, passionate kissing, kiss me when you stand up…",0.0
RT @Pornhub: Pornhub: Where every movie has a happy ending,4.0
RT @zachbraff: A teenager asked me for some good movies a teenager should see. Here’s my list: https://t.co/ZChYLkhTYJ,0.0
RT @MEL2AUSA: Impress your date by taking them to see .@DineshDSouza’s must see movie!!!   🇺🇸🇺🇸 DEATH OF A NATION 🇺🇸🇺🇸  💥💥💥💥August 3rd💥💥💥💥…,2.0
This ain't it bro https://t.co/ZJLe4VPgei,0.0
#Rampage did something that movies for last 20 yrs have forgotten to do. Make “ridiculous” play out well on the big screen while tying several genres into one. Any1 who hates this movie for reasons like “story development” or “characters” just want to hate it. congrats @therock,0.0
"Volvo is making a true ‘Autopilot’ that’ll let you eat, sleep, or watch movies (coming in 3 years) - BGR - https://t.co/7gvkdnRC5y",0.0
"RT @MbaliMkh_: As my man you should know I enjoy kissing so much. Baby kisses, slow kissing, passionate kissing, kiss me when you stand up…",0.0
"RT @NewTSage: Any cartoon or movie we grew up watching \"underrated\" on here https://t.co/w69gou4RM7",2.0
RT @Warren_hoops24: And you know this mannnnn!!! Appreciate ya my guy 😈💉 https://t.co/3J0A3eV9CE,0.0
"RT @MNMConnect: .@ikamalhaasan Orates \"BHEEM BOY BHEEM BOY\" Dialogue from #MMKR Movie amd Shares the Theme Music Creation of #Aalavandhan M…",2.0
RT @ActionBronson: I REALLY SHAVED THE BEARD OFF FOR THIS NEW MOVIE IM DOING WITH JACKIE CHAN. DON’T TELL NOBODY.,2.0
"RT @JamesHasson20: In the last week: -DHS Sec is chased out of restaurant, protests outside her front door -A journalist posts Stephen Mill…",0.0
@pullapo @MoviePass Not my fault Movie Pass is too complicated for you. That you don’t understand you can see both movies on separate days.,0.0
RT @J_sutherland23: IF YALL WANNA WATCH SOME SCARY MOVIES ON NETFLIX HERE YOU GO!!!!!!!!,2.0
RT @mitsxway: Ive watched this multiple times and I still get chills.. Don’t tell me I’m the only one that thinks this can be a movie trail…,0.0
RT @dracomallfoys: white dad in a horror movie: i need to buy a gift for my daughter before we move into our new house that i got at an ins…,4.0
PSA NETFLIX HAS A LINK TO SUGGEST ANY TV SHOW OR MOVIE TO BE PUT ON THEIR APP  now you can request your favorite shows and movies   https://t.co/eT1sWa1tJT https://t.co/qwFevezSum,2.0
RT @gothsloki: fuck my ratio i want new mutuals gain tweet! so rt if you stan  - the whole mcu - tom hiddleston - loki - tom oohwooh hiddle…,4.0
fucked paginas de video porno fuck thai teen collage movies xx teen hasgirls nude tinywomen nude zuzana  https://t.co/zV7rTsIZBs,4.0
Surprised in a positive way by #SoloStarWars movie. Good story and the most important thing - @emiliaclarke rocks!,0.0
RT @oluwashegzyy: @Laracroft4real @Fola_Banke You have lots of space on your phone o. I don’t keep movies I don’t like on any device. I’ll…,0.0
"What’s crazy about this to me is NOT that James Cameron has two of the four $2 billion films. It’s that they aren’t sequels, a part of a “universe” and as of right now are stand alone movies. https://t.co/Vsx7qZPoFe",0.0
#POLCOL   Krusty and Sideshow-Bob looking good... https://t.co/3s5nGYFEbM,4.0
Love button massage movie scenes  https://t.co/hOf4CMeB1V   teen dogs bee spunky hardcore porn namimbia lolicon katya oiled hijab suck blowjob ball licking housewifes Kareena hard sex com scouse bird gets rough fuck,2.0
"RT @prattprattpratt: Just wanna give a special shoutout to Solano County Sheriff's Office, Vacaville Police Department, Vacaville Fire &amp; Br…",4.0
@RealFPJr your side burns get me going everytime! 😭👌🏽 https://t.co/73PX2Emh8D,0.0
@MalayalamReview Good movie i liked very much. Usually i dont like mamutty movies . But tis climax excellent,4.0
RT @4everNeverTrump: Want to hurt Fox News? Stop watching: —The Simpsons —Futurama —American Dad —Family Guy —Modern Family —Fox Sports —Yo…,4.0
RT @506ml: MAGIC JACKET Off Shot Movie 📎https://t.co/24g2dSDzKy 📎https://t.co/QH0GBknqBE  Free Showcase Colorful BoX 📎https://t.co/Uk8yd8Ja…,2.0
"RT @navneet_mundhra: In a 1992 interview, Salman Khan is talking about his then-upcoming movie 'Andaz Apna Apna'. He asserted that it would…",4.0
Movie star puppy... https://t.co/6kot5FYdWq,2.0
RT @_jellymelody: Melon chart as at 3am kst  Only One For Me - #4 (⬇️2) The Feeling - #29 (⬇️1) Missing You - #31 (-) Blue Moon - #33 (⬆️2)…,2.0
"RT @heyjenbartel: Hey y'all—Incredibles2 was amazing and I loved it, but I'm in disbelief that there wasn't an official warning about this…",0.0
"RT @nighatdad: .@Hadiqa_Kiani While you RTd this Hadiqa, extremely disappointed to see you enabling someone who is allegedly harassed by yo…",2.0
RT @madblackthot: What Happened To Monday still has me shook the hell up https://t.co/y90tjMg3HB,0.0
Idk i was really hoping for this next spiderman movie to be called Spiderman: Winter Formal,2.0
RT @AshGotThis: She smashed his hammer in the first 30 seconds like damn bitch it’s whole movie left can you relax https://t.co/kMceUOVz9M,4.0
RT @pinktimothee: y’all are faKe someone pls😤do😤this😤 https://t.co/40AGOPZK6G,4.0
RT @AltRockyNPS: Zinke proudly adorning his office with a dino skull found on National Monument land THAT HE REVOKED is the @Interior equiv…,4.0
"RT @Iamharry007: \"SHAH RUKH KHAN is Gaint movie star \"                        : James Cameron  #26GoldenYearsOfKingKhan https://t.co/770PXt…",2.0
@Arminies The “pledges” are sitting at 152m..... this movie probably isn’t gonna happen but I want it to because it would be funnier if it did,4.0
