tweet_text,prediction
RT @TheSopranoQuote: Ralph- “I have come...to reclaim Rome...for my people.”  Georgie- “Hows it goin?”  Ralph- “I HAVE COME...TO RECLAIM RO…,4.0
RT @wrongpool: best scenes from deadpool 2 ranked:  15. it's hard 14. to rank 13. scenes from the 12. same movie 11. from best to 10. worst…,4.0
RT @AalimHakim: My father Hakim Kairanvi &amp; Sanju’s father Sunil Dutt. Just thought of sharing this beautiful pic of my dad Hakim Kairanvi d…,4.0
RT @Pornhub: Pornhub: Where every movie has a happy ending,4.0
"Forgot to mention this, but I NEEDED that one EP to be able to make the movie like I wanted to. After that, I had to make an Origin account (I think) in order to report the problem. I thought it would be quick, but I was wrong",0.0
https://t.co/vPTTg3xSaI Porno Casting XXX vidio XXX sex movies XXX hardcore videos Salopes Sex Jade Laroche XXX Video NackedPorn Sex grup sex Adeline Lange XXX Video turkish porn Brazzers Video Actrice Porno XXX,4.0
"RT @_JackN4Tweetz_: If you sneak in the movies and get caught, they kick you out. If you sneak on someone's property, you get arrested for…",0.0
RT @Joy105com: MAJOR News!!! 💎💎It will be one of the hottest🔥 venues in Philly!!! It will house all types of events from 🎟LIVE Nation conce…,4.0
"RT @Shoq: As a Jew with my own Aushwitz-to-Buchenwald family stories to tell, I don't need your teaparty concern trolling sliming-up my tim…",2.0
"RT @PrisonPlanet: Twitter banned Milo for life for making fun of a movie, while Peter Fonda still has an account after encouraging the rape…",2.0
Basically 😂 https://t.co/Z2nzqa5C6A,2.0
"RT @tammygus: @MoviePass Nothing today. But I saw American Animals yesterday, and Gotti on Friday. Best movies I’ve seen in quite a while.…",4.0
RT @redsteeze: Oh weird and not a single protest found it's way to his front lawn and he wasn't chased out of a single restaurant or movie…,0.0
RT @Pornhub: Pornhub: Where every movie has a happy ending,4.0
RT @18_Fallen_: This is hot bro https://t.co/7ErmMeldq5,4.0
@KeerthyOfficial sister from the beginning to the end unga performance ku chance eh illa. Ovoru scenes pakumbothum therith neenga act mattum pannala savitri amma vave valnthurukinganu. After watching the movie my Mom said that no one Can't complete this character with out You..😍 https://t.co/quKMMhgupa,4.0
so who’s trying to be my movie date???🤷‍♂️ https://t.co/jHmpZRcVvb,2.0
"RT @bbusa617: ALL TRUMP SUPPORTERS !!  DINESH D'SOUZA AND \"D'SOUZA MEDIA LLC\" RELEASING THE MOVIE ...  \"DEATH OF A NATION\" On Aug 3rd, 2018…",4.0
should I go see a Dutch movie that looks like a Game of Thrones ripoff about this guy https://t.co/p6BPmCqSCt,0.0
@bgItchyIer absolutely! but the overwhelming majority of bi relationships in tv/movies are between a man and a woman and that's not equally representative of bi people who date more than one gender,0.0
RT @RayBradway: Man I bought Ronnie Coleman’s movie and watched it...I about teared up. You’re the best to ever do it Ron. #YeahBuddy 🤘🏼🥜…,0.0
I want to watch you suck cock and get fucked  https://t.co/6lCojT7JXq   micro penis humiliation bdsm puppy girl shehmale fetish movie free porn kaviar femdom mobilebisexualtube www phornado com Desibabisex com htm forced big cock,2.0
"RT @MbaliMkh_: As my man you should know I enjoy kissing so much. Baby kisses, slow kissing, passionate kissing, kiss me when you stand up…",0.0
"RT @BIYONDHAPPY: Kim Hanbin 😭❤️ So much meaning~ The movie (The Truman Show) lines: \"Good morning, and in case I dont see ya, good afternoo…",4.0
RT @J_sutherland23: IF YALL WANNA WATCH SOME SCARY MOVIES ON NETFLIX HERE YOU GO!!!!!!!!,2.0
"RT @MbaliMkh_: As my man you should know I enjoy kissing so much. Baby kisses, slow kissing, passionate kissing, kiss me when you stand up…",0.0
RT @HannahBrooks25: Cracking result for @England today 😃 Celebrate by signing up to my XXX rated onlyfans account here ➡️ https://t.co/s7Sj…,0.0
RT @clacesfatebckup: Just found out @Kat_McNamara actually filmed a movie in my country a few years ago and here I thought she didn't even…,0.0
"@thehill I guess she never watched the movie, \"Waiting.\"",2.0
RT @Pornhub: Pornhub: Where every movie has a happy ending,4.0
@jkookliar Whats the movie he was watching?,2.0
I know I'm late but Pompeii is an epic (disaster) movie,4.0
https://t.co/TTFWZZDBa6  lover lesb hot mom very face sitting mexican xxx movies bbw teen webcam german goo girls streaming porn video cumshots pregnancy xxx free lesbian perfect gonzo sex girls sex new sex asian 3some euro babe facials germany,4.0
Bruce Lee movies all day,0.0
Watching a movie tonight... witch one,2.0
"Melon chart as at 4am kst  Only One For Me - #9 (⬇️5) The Feeling - #28 (⬆1) Missing You - #30 (⬆1) Blue Moon - #32 (⬆️1) Call Me - #34 (⬆️1) Yeah - #35 (⬆️1) 1, 2, 3 - #36 (⬆️1) IceBreaker - #37 (⬆️2) Movie - #45 (⬆️4)",2.0
RT @Pornhub: Pornhub: Where every movie has a happy ending,4.0
RT @nerdycurious: .@TomHolland1996 reveals new Spiderman movie title.  #ACEComicCon #NCatACE https://t.co/QAlR92meNa,2.0
RT @iSRKsSoul: i truly believe....bollywood would've never been moved on from action drama movies with lots of dummy fake ass machismo.. if…,4.0
All Good Things 2010 Watch full movie online here https://t.co/oKGF1nUB92 #allgoodthings #crime #drama #mystery #romance #thriller https://t.co/Kp2STIwVvi,2.0
RT @henrydevin99: My Phone made a movie of most of my selfies in my camera role.  And it made me feel like I died. https://t.co/6VW9p4s3t8,0.0
RT @PoliticalShort: ICYMI: Protesters harass Florida Attorney General Pam Bondi at movie screening https://t.co/3YChQSAQuG,2.0
"@Cyclone9650 Do you feel it helps your cause to call people who liked the movie “stupid”? I submit that focusing on trying to affect the change you want is the best course of action, while staying away from arguments with other fans.",4.0
RT @PoliticusSarah: Looks like America has enough of Republican lies. https://t.co/NRyrIymUrP,0.0
@taniaswift94 @Joshua_Sung @MikeJ0nesssssss @Maclifeofficial @WWE WWE has Ronda Rousey now and yeah UFC has more stars because it an actual sport like football etc etc WWE is a movie,0.0
"RT @ItsTheRealBizZ: If He pay RENT, you paying utilities If He wash dishes, you cooking If He pay for movies, you buying snacks If He give…",4.0
RT @SRKSalmanFan9: @boobs_crew @abosamah54 @AssStar_0_ @CapriCavanni @iAnaya__ @sheoncam @BAES_forDAYS @SX6YY @YoungNerdStar @BestPornPicss…,2.0
Lessons from horror movies: If you're ever in an apocalyptic situation find the devout believer and cast them out of your group.,4.0
"RT @RealSaavedra: Left-Wing Activists Harass Florida AG Pam Bondi At Movie Theater, Spit On Her https://t.co/2rpR6DLHds",2.0
RT @TheSopranoQuote: Ralph- “I have come...to reclaim Rome...for my people.”  Georgie- “Hows it goin?”  Ralph- “I HAVE COME...TO RECLAIM RO…,4.0
Ebony babe drops her round and brown booty on some cock 03  https://t.co/LoqzxGnC2h   black angelika interracial movies free hardcore brazzer videos big ass xxx negligee tube very small girls butterflies porn videos hot ebony girls on ipod fuckin,4.0
Nobody lost more than Thor out of all these movies. I would say Rocket lost everything too but... Thor definitely went through more. https://t.co/k2ibmOAJro,0.0
Should I start some kind of a classic movie/film history blog or would I just be the millionth fella to do so? #opinion #poll #writing #blog #film #history #classicmovies,2.0
RT @redsteeze: Oh weird and not a single protest found it's way to his front lawn and he wasn't chased out of a single restaurant or movie…,0.0
@Callm3_P I wrote on your story on Facebook u were off and I wasn’t can we please catch a movie Tuesday!,0.0
@grahamcrackerz4 @docsane @Joecooley101 @kpaff3587 @MoviePass Yeah I think the people who complain about not being able to see a movie multiple times or they change the price has a lot more time than most to watch movies. For someone who sees a movie a week or so like me it’s perfect.,0.0
RT @softemiIia: can they please be in a movie together like where they fall for the same girl and have been besties for life or something h…,0.0
RT @emmaloggins: Guess what I’m seeing today! It’s opening weekend for #JurassicWorld #FallenKingdom! And your #geekgirl is headed to #AMCT…,4.0
"RT @JustTomHolland: if you think i'm gonna re-watch percy jackson movies just because of alexandra daddario and logan lerman, then you are…",4.0
@DisneyChannel This movie is going to be freaky awesome #DisneyFreakyFriday,4.0
"RT @ChiggityChives: The Devil works hard, but Tom Holland works harder. https://t.co/otv594l9bT",4.0
RT @WWEOLDSCHOOL: One of the greatest @AdamSandler movies of all time!! #Fact #Thelongestyard with many pro wrestlers in it including these…,2.0
"RT @FeministaJones: Anyone wanna tell him about the people shooting up schools, malls, churches, temples, movie theaters, and who the bigge…",2.0
RT @woIvern: “i haven’t seen the falcon movie ... oh wait there isn’t one” THE DEVIL WORKS HARD BUT TOM HOLLAND WORKS HARDER https://t.co/k…,2.0
@JurassicWorld I loved this movie I saw it when it came out June 22 it was really good and cool,0.0
What’s Going on with the ‘Star Wars’ Spin-Off Movies? New Development Details Emerge https://t.co/u2hXXo7ub7,2.0
@HamillHimself so i must see all movies this way again,0.0
"RT @NewTSage: Any cartoon or movie we grew up watching \"underrated\" on here https://t.co/w69gou4RM7",2.0
RT @ManobalaV: Your fav Tamil movie in the 1st half of 2018?  Reply if it is not in #Poll.  #Suriya #ThaanaaSerndhaKootam #TSK #Superstar #…,0.0
RT @freedarko: I think about this @theshrillest piece a lot. Trump is a creature of 80s New York and that's exactly why he thinks there's m…,0.0
"RT @MbaliMkh_: As my man you should know I enjoy kissing so much. Baby kisses, slow kissing, passionate kissing, kiss me when you stand up…",0.0
