tweet_text,prediction
"RT @thinkprogress: Activists confront Florida attorney general at Mr. Rogers movie, ask what he’d think of her values https://t.co/fegtclvV…",2.0
This is our movie for Friday July 6th. https://t.co/ozV24zdAc6 More information can be found on our neighborhood website. https://t.co/CoE8AU8lbM https://t.co/ozV24zdAc6,0.0
A 2018 Latest Nigerian Full African Nollywood English Movies  STORY:  You will love this hilarious comedy... https://t.co/DJadwc1jmy,4.0
"RT @roflbaba: What a movie #Parmanu is, a must watch. Respect for Atal Bihari Vajpayee increases 10 folds. His speeches still give me goose…",4.0
Black Panther https://t.co/hlyuVTn6hf,2.0
RT @Chainbody: movie theater:are u sneaking food in ur pockets  me:(trying to think of excuse)no its uhh  movie theater:what  Me: https://t…,2.0
"RT @RealSaavedra: Left-Wing Activists Harass Florida AG Pam Bondi At Movie Theater, Spit On Her https://t.co/2rpR6DLHds",2.0
RT @PoliticalShort: ICYMI: Protesters harass Florida Attorney General Pam Bondi at movie screening https://t.co/3YChQSAQuG,2.0
I HATE when I’m watching something and the music is super loud and the talking is quiet. When I’m watching a show and the ads are super loud. When the action scenes are louder than the rest of the movie.,0.0
@thefoleythree No worries I’m sure he’ll be back for the next Avengers seeing as they are filming his next standalone movie now.  Just imagine how excited your little man will be when Spidey makes his return.,4.0
"RT @MbaliMkh_: As my man you should know I enjoy kissing so much. Baby kisses, slow kissing, passionate kissing, kiss me when you stand up…",0.0
RT @TheSinnerUSA: A performance you won't forget. Consider @JessicaBiel for Outstanding Lead Actress in a Limited Series or Movie. #TheSinn…,2.0
RT @UdehMadu: I created a video that put together scenes from 80+ black movies from the 70's to now into one story. I hope to one day work…,4.0
"Tsek lol😥😥It doesn't👏👏👊👊, a movie is 90min or 100min sometimes nomzana!!!  @danielmarven https://t.co/rD778tf2Jv",4.0
RT @J_sutherland23: IF YALL WANNA WATCH SOME SCARY MOVIES ON NETFLIX HERE YOU GO!!!!!!!!,2.0
RT @AmericanIndian8: Wind River Full Movie https://t.co/IyiFIitnL7  #MMNAWG #MMIW #MMIWG  #INDIGENOUS #TAIRP https://t.co/4KtYICjjb5,2.0
RT @madblackthot: King of leaking things! https://t.co/jQtJErzFm8,2.0
"RT @ChiggityChives: The Devil works hard, but Tom Holland works harder. https://t.co/otv594l9bT",4.0
RT @actor_jayamravi: Thank uuuuu Akka 🙏🏼❤️ https://t.co/O4m0uP4hKv,2.0
"Volvo is making a true ‘Autopilot’ that’ll let you eat, sleep, or watch movies – coming in… https://t.co/c5YVz4EbPm",0.0
Hot Nasty Girls In Hardcore Euro Sex Party Fucking 24  https://t.co/7zEjjaBqDk   Hailey Morgan hardcore eastern european lesbain moves hd sex i?nterrassi?alal tricked slut movies www x gangu com Free download european porn,2.0
RT @colintrevorrow: Thank you to audiences around the world for going to the movies this weekend. We hope you had a blast. @FilmBayona @Bra…,4.0
jeff bezos look like a evil villain from a superhero movie,4.0
A preview for #MissionImpossible  during #incredibles2 movie is NOT APPROPRIATE!,0.0
RT @notgirlnotboyy: OK my question why kyung soo skin somewhat dark ah so hyun too on my television... I'm cried non stop because bumsil lo…,0.0
Hitting up the movies today sounds like the move,0.0
(nadia styles) Big Tits Slut Office Girl Banged Hardcore video-25  https://t.co/Ds5W6es86K   nigro hardcore fucking teen girl video 3gp granny clothed big tits porn big big boobs with barezar movie open crying amateur movies aisianfuck pzhot net,2.0
"RT @NewTSage: Any cartoon or movie we grew up watching \"underrated\" on here https://t.co/w69gou4RM7",2.0
RT @Herbert_L_Reed: This must stop. Please make a statement on it @realDonaldTrump sir. https://t.co/toOUPJWH6a,0.0
RT @danielmarven: The 90 day rule only works in movies.,0.0
"Owen's father using his echolalia for disney movies with the Iago puppet to communicate with him is a genuinely very sweet moment. Also I'm glad echolalia is acknowledged, since it's a hugely common part of autism yet not talked about often. I engage in it constantly, myself.",4.0
definitely ‼️ https://t.co/QTsRYwSoEE,2.0
