tweet_text,prediction
"@TembaMliswa @edmnangagwa T3mba.. That ws no bomb.. It cld neva assassinate any human being.. If u wana relate to serious assassins, they'd use a lethal ammunition.. Not thiz silly make up stories u wana entice us to buy..bottom line is.. It ws a drafted mini movie. Msade kutinzwa",0.0
I think there are better examples than him of how to cope with mental illness by making art https://t.co/B1W1uJtA4J,4.0
"RT @PKsbpdl: When you understand \"Apocalypto\" is Mel Gibson's best movie, you'll understand the reality of European supremacy and the power…",4.0
definitely &amp; desperately need a friend w the same personality as chris tucker in the rush hour movies,4.0
"RT @RealSaavedra: Left-Wing Activists Harass Florida AG Pam Bondi At Movie Theater, Spit On Her https://t.co/2rpR6DLHds",2.0
AWFUL. Florida GOP Attorney General Pam Bondi Needs Police Escort to Protect Her from SCREAMING HECKLERS at Movie Theater (Video) https://t.co/P7MgMI9Eno via @gatewaypundit,2.0
"PHISHING ALERT! I'm seeing a number of shared posts along the lines of \"pick your movie title based on your birth month, day, and last number of the year\", or similar. This is a really good way for someone to... https://t.co/9uVS1Gincr",0.0
RT @WarpsiwaJAV: VOSS-083 Hamasaki Mao 🔞 #วาร์ปสิวะ #JAV 🎬 Full Movie https://t.co/2cMyCP8ErC https://t.co/FWG4Kh0zaC,2.0
RT @AshGotThis: She smashed his hammer in the first 30 seconds like damn bitch it’s whole movie left can you relax https://t.co/kMceUOVz9M,4.0
Babe and I are dead watching our childhood movies 😍🤗,4.0
RT @dracomallfoys: white dad in a horror movie: i need to buy a gift for my daughter before we move into our new house that i got at an ins…,4.0
"Scream was originally titled \"Scary Movie\" and it was supposed to be a spoof of all horror films however it was later renamed \"Scream\" and a separate spoof series titled Scary Movie was created",2.0
"Warcraft Featurette – Creating Warcraft (2016) – Dominic Cooper, Travis Fimmel Movie HD https://t.co/bhQKMc7o6b",2.0
@DharaniyaRajan Wei she's sooooo freeeeeging pretty I kennot and her chemistry with Ishaan.  I can't wait for the movie to be outtttttt 😭😍 cover ah? 🤔 try panni paaklam 😂,4.0
the 100th star has been appraised at dinner and a movie.,2.0
"RT @RealCandaceO: If you were outraged over Roseanne tweeting that Valerie Jarrett looks like a monkey, but are okay with the fact that @So…",0.0
RT @J_sutherland23: IF YALL WANNA WATCH SOME SCARY MOVIES ON NETFLIX HERE YOU GO!!!!!!!!,2.0
RT @AClementsWKRC: In case you missed it – here is the story I did last week on a movie being filmed in the tri-state. It’s based on the tr…,0.0
RT @jaboukie: me on public transit listening to music pretending like i’m in an indie movie   https://t.co/zvMPd2Tshz,0.0
Nikitha Pawar Stills at Idi Naa Biopic Movie Opening https://t.co/75TFY75ZJA #featured #nikithapawar,2.0
"RT @ChaituAntePichi: NC vs RC  With Disaster Talk •Dhada Ap (2011) - 11crs •Toofan Ap (2013) - 10.2crs According To \"ABO\" Original Below 10…",2.0
RT @dracomallfoys: white dad in a horror movie: i need to buy a gift for my daughter before we move into our new house that i got at an ins…,4.0
RT @iflixZW: End the weekend off on a good note! Step into the #RelaxationHotspot &amp; enjoy a Movie or a few episodes of #Luther on the #ifli…,2.0
RT @TheFBVine: One of the greatest movies https://t.co/1QBMFHGFDP,2.0
RT @RenukaJain6: Superb movie. Also blackmail by him. I recommend must watch. Brilliant movie https://t.co/RfsZ1wX7Aa,2.0
RT @acaaiberrii: this video has more representation than most hollywood movies https://t.co/HsTPLTqIkL,0.0
I liked a @YouTube video https://t.co/5Si7IywD8R Doing some skids for new movie's trailer,2.0
RT @captsoldier: best mcu movies ranked  15. you 14. can't 13. rank 12. them 11. because 10. those 9. all 8. are 7. diverse 6. and  5. all…,4.0
This lil baby in here crying during The Incredibles 2 need to shut they lil ass up. This ain’t no kids movie,2.0
RT @dayumexo: whenever “what u do” comes on i feel like i’m in some movie and running around cali wearing highwaisted shorts and standing u…,2.0
@MIKEZEROH1 @YouTube I dont want a Obi Wan Kenobe solo movie. Not right now when Rian amd Katheleen still on Starwars. I dont want another classic character destroyed.,0.0
Now playing Trailers - Sixteen Candles Official Trailer (1984) on Movie Scores and More Radio,2.0
RT @khushsundar: Hello Rockstar.:you have been rocking..this movie is another sure shot success..action entertainer..wishing you super luck…,2.0
RT @Pornhub: Pornhub: Where every movie has a happy ending,4.0
RT @zigzagman22: Trump-Friendly Florida AG Pam Bondi Driven Out Of Movie Theater: ‘Shame On You’. WTH is going on is a continued attempt to…,2.0
RT @PINNLAND_EMPIRE: Spellbound/Da Sweet Blood Of Jesus  #sidebyside #movies #cinema #film #SpikeLee #alfredhitchcock #hitchcock #dali   ht…,2.0
RT @hemsolo: sebastian stan right now has a contract to film nine marvel movies. he has 5 more after infinity war. he’s going to finish out…,0.0
"RT @ChiggityChives: The Devil works hard, but Tom Holland works harder. https://t.co/otv594l9bT",4.0
"RT @TheRock: I made a movie that pays homage to films that inspired me &amp; a generation w/ grit, guts and heart - DIE HARD, THE TOWERING INFE…",0.0
RT @Joy105com: MAJOR News!!! 💎💎It will be one of the hottest🔥 venues in Philly!!! It will house all types of events from 🎟LIVE Nation conce…,4.0
RT @woIvern: “i haven’t seen the falcon movie ... oh wait there isn’t one” THE DEVIL WORKS HARD BUT TOM HOLLAND WORKS HARDER https://t.co/k…,2.0
RT @softbxcky: anthony might be a trash person but when that dUMBASS BITCH ! said tom has a solo movie and he and seb didnt he went straigh…,4.0
RT @Joy105com: MAJOR News!!! 💎💎It will be one of the hottest🔥 venues in Philly!!! It will house all types of events from 🎟LIVE Nation conce…,4.0
I just realized that besides this movie they also have in common one thing: https://t.co/fnyt20FEYu,0.0
Big Trouble In Little Fraggle.   Keep the Human as Jack Burton. https://t.co/xmFrYDwyoD,4.0
RT @CashOutJony: This shit slidin. 🆗 turn up https://t.co/g8ptvTr0UE,0.0
"RT @ChiggityChives: The Devil works hard, but Tom Holland works harder. https://t.co/otv594l9bT",4.0
"RT @gayleen101: BITCH IM READY FOR OCTOBER. HOLLYWOOD HORROR NIGHTS, KNOTTS SCARY FARM, ALL THESE SCARY MOVIES, ALLLLL THAT SPOOKY SHIT. I…",4.0
"My nightmare in life is marrying someone I have to explain movies to in the middle of the movie. Or even worse, asks me questions in the middle of the movie.",0.0
"@GreyTheTick I’m trying to remember if those plot holes are in the book, it’s been a long time since I’ve read it. Pretty sure Kitano is only in the movie.",4.0
"RT @ashmensch: Me, at the movie theater: *buys nachos and a large Dr. Pepper*  Me, on a diet at the movie theater: *pulls a six ounce steak…",2.0
"@Anime_VHS I know this movie, it's actually called \"Vuk\" in Hungary where it came from (Vuk is the name of the main fox in this)..",0.0
Revolution 1776 (1985) Favorite or Unfavorite?  What do you think about it?  Voting is open!  https://t.co/dS6Mon4q1T  #Revolution #RevolutionRevisited #Revolution1776 #FavoriteMovies #FavoriteFilms #Favorite #Favourite #Cinema #Film #Movie #Picture #AllFavoriteMovies,2.0
"RT @LuVD3: @SallyB12Movie @ggreenwald I saw Sally's movie and bought many, many copies of it as well as many copies of the book! Am slowly…",0.0
@Fandango so what happens if someone buys you tickets as a present and aren’t attending the movie? I’m asking because someone purchased me tickets and AFTER the purchase it said they had to present their credit card at the box office to even get the tickets...,0.0
"RT @ItsTheRealBizZ: If He pay RENT, you paying utilities If He wash dishes, you cooking If He pay for movies, you buying snacks If He give…",4.0
