tweet_text,prediction
"@Hamm_Tips The way I've always understood this is that horror movies aim to horrify the viewer/reader, while thrillers take them on a wild ride.",4.0
"RT @NewTSage: Any cartoon or movie we grew up watching \"underrated\" on here https://t.co/w69gou4RM7",2.0
@SakshamSobti my excitement level for akki confirmed movies hf4&gt;kesari &gt;&gt;&gt;&gt; gold   though last gold teaser has built some momentum,4.0
xXx: Return of Xander Cage   Check it here ==&gt; https://t.co/Aov6pW84H1  #xxx #movies #clips https://t.co/WuSdOUx31p,0.0
"You know that one meme/joke post that when you open it, it makes sex noises? Well someone just fell for it in the middle of the movies.",0.0
Wonder Woman is a good movie,4.0
#JurassicWorldFallenKingdom was amazing with its references to Jurassic Park and Lost World Even. Can’t wait for the next movie 😆,4.0
RT @MahanatiTheFilm: #NadigaiyarThilagam &amp; #IrumbuThirai Movie Succes Meet Celebration At #SandaKozhi2 Shooting Spot ! @KeerthyOfficial @Vi…,2.0
Sunday funday movie day 🦖,2.0
RT @Pornhub: Pornhub: Where every movie has a happy ending,4.0
The Trouble With Johnny Depp https://t.co/UkYF4VAB9J,2.0
i swearrrrr!!! be faking for the internet🙃 https://t.co/pq1NnKJ3uf,0.0
"RT @ThaboMoseme: Leon Schuster \"Mad Buddies Movie\" scene by Kenneth Nkosi #MMGreatest reenactment by Thabo Moseme https://t.co/kFuMxqiN3O",2.0
RT @colintrevorrow: Thank you to audiences around the world for going to the movies this weekend. We hope you had a blast. @FilmBayona @Bra…,4.0
"She's still bitching about a villian being a villian. Angel was an evil vampire for most of his existance, but sure, sexism. I refuse to watch the DC movies, so I can't comment on that one. https://t.co/SEUgNcXJCU",0.0
RT @Catvillss: Get ready to be inspired by these sweet #cat names from #movies!   Check out 10 names each for your brand-new boy or girl ki…,2.0
I'm watching Jack Reacher: Never Go Back (2016) https://t.co/jWCdO0I7bm #trakt,4.0
Watch Death Race 2 (2010) Full Movie  https://t.co/S4C77cziSu #DeathRace2 https://t.co/H3CrfXnHZD,2.0
"RT @ChiggityChives: The Devil works hard, but Tom Holland works harder. https://t.co/otv594l9bT",4.0
"RT @JimONeilPOV: The ancient but effective art of “shunning” is taking place in America, the good people are making it personal, because it…",4.0
- add me to the movie - bring back the kor - finnrey wedding - Poe gets a cute af resistance boyfriend  - leia-luke reunion  - change Kylo’s dumbass outfit and hair/makeup  - more phasma - lando - luke-Rey father-daughter relationship  - deport rian johnson https://t.co/AoGvy3NMKL,0.0
@snowflakeJul @PuestoLoco @susandagostino6 @JoyAnnReid This feels like a horror movie...the beginning part...,2.0
RT @redsteeze: Oh weird and not a single protest found it's way to his front lawn and he wasn't chased out of a single restaurant or movie…,0.0
another tyle perry movie ? i am tired can they switch it up already tuh.,0.0
"RT @ItsTheRealBizZ: If He pay RENT, you paying utilities If He wash dishes, you cooking If He pay for movies, you buying snacks If He give…",4.0
@rohitjswl01 @akshaykumar Itna HYPE  mat banao  Below average movie hai,2.0
Watching World War Z. Crazy ass movie 🙅🏾‍♂️💯,2.0
"RT @ChiggityChives: The Devil works hard, but Tom Holland works harder. https://t.co/otv594l9bT",4.0
#Movieset of LONE STAR DECEPTION (Political crime drama) #onset #movie #actress #actor #actorslife #redlips #reddress characters Lolita &amp; Jimmy #LA #Hollywood #indiewire #directors #oscars… https://t.co/EM2fKMgdSr,2.0
"RT @candycatcat: Hindi to tanong, statement and claiming lang:   “Walwal is a BLOCKBUSTER movie of 2018”  #ASAPAskDonKiss @ASAP_Chillout",2.0
"I’ve seen the sunken place, it’s a lot more colorful than the movie",0.0
"RT @NYounker: I don't care what anyone says, I liked this movie! https://t.co/IHqKnBim3s #Horror https://t.co/Lw3o8KiJgS",2.0
RT @addie_1122: Pam Bondi confronted by protesters outside Mr. Rogers movie  h/t to @plantflowers for the tip https://t.co/v4ejTCMXVF,2.0
