tweet_text,prediction
@baldiebeom He’s always been that kid who spoils everything about upcoming movies,0.0
RT @sakurabooty: JDNDKSK HELP HE LOOKS SO DIFFERENT BETWEEN THE TWO MOVIES https://t.co/ggmAZv2gcc,0.0
RT @mammii__: If they find someone who looks even remotely close to him I’d be surprised https://t.co/Os154sJIEp,0.0
RT @empyreall: yall only nasty on twitter. half of you niggas will sit through a subpar netflix movie for damn near two hours just cuddling…,2.0
RT @woIvern: “i haven’t seen the falcon movie ... oh wait there isn’t one” THE DEVIL WORKS HARD BUT TOM HOLLAND WORKS HARDER https://t.co/k…,2.0
"RT @marlo_mortel: From last night’s late night flight from Palawan, drove early to Antipolo today for a movie shoot. Have a blessed sunday…",4.0
Tyler Perry's a Madea Family Funeral Full [MOVIE]-2018: https://t.co/aPzhRoSpaW,2.0
RT @aikonzert: Thank you SM Dasma and Ayala Malls Solenad!  🤘 #WalwalMovie last movie tour done 😥 https://t.co/xhbr6AKzUN,2.0
PHILAVISE-Coog lessons with Erica lauren  https://t.co/364UT3f16c   barbara jean blank nude pussy mum fucking 0ur dog tokoyo gangbangs blonde lady sara milf gangsta blowjob movies face riding yuvutu doggystyleclips com,2.0
RT @woIvern: “i haven’t seen the falcon movie ... oh wait there isn’t one” THE DEVIL WORKS HARD BUT TOM HOLLAND WORKS HARDER https://t.co/k…,2.0
RT @Zuppasoup1: Watching movie with ma boyfie https://t.co/Fl6PnBlsuX,2.0
"RT @RealJamesWoods: To be clear, @jaketapper blocks me. I believe he’s a biased, poor excuse for a “journalist.” I am, however, always goin…",0.0
@MAJORLEAGUEDJZ bringing the party to the 012 🔥🔥🔥 30June. Get your tickets and let’s make it a movie 😭😭  #Cozy  https://t.co/i78TD2P4SQ https://t.co/0FKjxKg65Q,2.0
Border full movie 2018: https://t.co/6ZPLW1yZzi via @YouTube,2.0
RT @PoliticalShort: ICYMI: Protesters harass Florida Attorney General Pam Bondi at movie screening https://t.co/3YChQSAQuG,2.0
"RT @TrekMovie: Happy birthday to Peter Weller, who was Terra Prime leader John Frederick Paxon on #StarTrek #Enterprise and Admiral Alexand…",4.0
"Everyone should Watch this movie, teach you a lot about love appearances and beautiful souls ,Amazing story Every Day — watching Every Day",2.0
This is one of my favorite movies frfr https://t.co/8OOQ8CU4HX,4.0
Had to step out of the dinosaur movie to go cry in the bathroom cuz the tiny carnotaurus arms were too funny https://t.co/uAlMwTqiJp,2.0
Real Casting for Blonde Czech Teen With two Big Dick Agent  https://t.co/UOd3M4lNaj   preteen ukraine movies Miranda cosgrove having sex with a teenager free hardcore lesbian strapon fucking young wives cheating missionary cathy barry threesome t,2.0
College lesbian strapon fucked and hazed  https://t.co/q2kzYZ8ykH   suction cup dildo anal video Brazzers lesbian brutal porn dave cummings fuck hot teen babe shocked by creampie surprise movies amateur nz sex pictures grampagroup smalltits big a,4.0
RT @JinkxMonsoon: Black Panther is a perfect movie.,2.0
RT @ddlovato: Yes!! I plan on getting back into acting this next year https://t.co/kx6hzPo04c,4.0
Do you agree?  #movies #books #game #gameofthrones #inspiration #inspirational #inspirationalquote #quote #quotes #motivationalquotes #motivation #marketingstrategy #marketing… https://t.co/o0wa0DlSR1,2.0
